GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.240
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.242
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.242
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.243
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.243
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.244
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.244
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.244
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.244
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.244
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.244
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.244
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.245
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.245
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.245
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.245
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.245
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.245
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.245
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.246
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.246
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.246
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.246
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.246
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.246
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.246
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.247
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.247
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.247
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.247
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.247
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.247
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.247
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.247
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.248
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.248
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.248
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.248
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.248
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.248
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.248
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.250
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.250
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.250
GO:0005783,Cellular Component,endoplasmic reticulum,evm.model.tig082700000020.251
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.251
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.251
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.252
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.252
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.255
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.255
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.257
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.258
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.258
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.259
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.261
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.262
GO:0005739,Cellular Component,mitochondrion,evm.model.tig082700000020.262
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.266
GO:0009507,Cellular Component,chloroplast,evm.model.tig082700000020.266
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.267
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.269
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.269
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.27
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.27
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.270
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.270
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.271
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.271
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.271
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.271
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.272
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.272
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.275
GO:0005739,Cellular Component,mitochondrion,evm.model.tig082700000020.275
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.277
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.277
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.278
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.278
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.279
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.279
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.279
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.28
GO:0005739,Cellular Component,mitochondrion,evm.model.tig082700000020.28
GO:0005929,Cellular Component,cilium,evm.model.tig082700000020.28
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.280
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.280
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.282
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.282
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.283
GO:0005730,Cellular Component,nucleolus,evm.model.tig082700000020.283
GO:0030686,Cellular Component,90S preribosome,evm.model.tig082700000020.283
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.285
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.285
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.286
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.286
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.287
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.287
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.288
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.288
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.289
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.289
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.291
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.291
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.292
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.292
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.294
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.294
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.295
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.295
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.296
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.296
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.298
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.298
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.299
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.299
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.3
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.3
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.30
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.30
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.300
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.300
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.301
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.301
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.302
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.302
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.303
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.303
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.304
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.304
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.305
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.305
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.306
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.306
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.308
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.308
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.309
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.309
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.310
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.310
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.312
GO:0005829,Cellular Component,cytosol,evm.model.tig082700000020.312
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.314
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.314
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.316
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.316
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.317
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.317
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.318
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.318
GO:0005730,Cellular Component,nucleolus,evm.model.tig082700000020.320
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.320
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.326
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.326
GO:0043229,Cellular Component,intracellular organelle,evm.model.tig082700000020.326
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.332
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.333
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.333
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.334
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.334
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.335
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.335
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.336
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.336
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.337
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.337
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.338
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.338
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.339
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.339
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.34
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.34
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.340
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.340
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.341
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.341
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.342
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.342
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.343
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.343
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.344
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.344
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.345
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.345
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.346
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.346
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.347
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.347
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.348
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.348
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.349
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.349
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.350
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.350
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.352
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.352
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.354
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.354
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.355
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.355
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.356
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.356
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.357
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.357
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.358
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.358
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.359
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.359
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.360
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.360
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.365
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.365
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.366
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.366
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.367
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.367
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.368
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.368
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.368
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.368
GO:0110165,Cellular Component,cellular anatomical entity,evm.model.tig082700000020.368
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.369
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.369
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.370
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.370
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.371
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.371
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.373
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.373
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.374
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.374
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.375
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.375
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.376
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.376
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.377
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.377
GO:0110165,Cellular Component,cellular anatomical entity,evm.model.tig082700000020.377
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.378
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.378
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.378
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.378
GO:0110165,Cellular Component,cellular anatomical entity,evm.model.tig082700000020.378
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.379
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.379
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.38
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.38
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.383
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.383
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.384
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.384
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.384
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.384
GO:0110165,Cellular Component,cellular anatomical entity,evm.model.tig082700000020.384
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.385
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.385
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.385
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.385
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.386
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.386
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.387
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.387
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.388
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.388
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.389
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.389
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.39
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.39
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.390
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.390
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.392
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.392
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.394
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.394
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.396
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.396
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.397
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.397
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.399
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.399
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.4
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.40
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.40
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.40
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.400
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.400
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.402
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.402
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.404
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.404
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.405
GO:0005615,Cellular Component,extracellular space,evm.model.tig082700000020.405
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.405
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.405
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.405
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.405
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.406
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.406
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.407
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.407
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.408
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.408
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.408
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.408
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.408
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.41
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.41
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.411
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.411
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.412
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.412
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.42
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.42
GO:0005850,Cellular Component,eukaryotic translation initiation factor 2 complex,evm.model.tig082700000020.422
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.422
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.430
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.430
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.432
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.432
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.432
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.433
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.433
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.433
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.44
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.44
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.443
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.443
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.445
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.445
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.445
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.445
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.445
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.445
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.445
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.446
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.446
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.446
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.446
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.446
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.446
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.446
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.448
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.448
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.448
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.448
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.448
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.448
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.448
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.45
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.45
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.453
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.453
GO:0005739,Cellular Component,mitochondrion,evm.model.tig082700000020.454
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.454
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.454
GO:0031305,Cellular Component,integral component of mitochondrial inner membrane,evm.model.tig082700000020.454
GO:0031966,Cellular Component,mitochondrial membrane,evm.model.tig082700000020.454
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.455
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.457
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.457
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.458
GO:0005776,Cellular Component,autophagosome,evm.model.tig082700000020.458
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.458
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.458
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.459
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.459
GO:0005576,Cellular Component,extracellular region,evm.model.tig082700000020.46
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.46
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.46
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.460
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.460
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.47
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.47
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.471
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.471
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.475
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.475
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.477
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.477
GO:0030127,Cellular Component,COPII vesicle coat,evm.model.tig082700000020.478
GO:0070971,Cellular Component,endoplasmic reticulum exit site,evm.model.tig082700000020.478
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.479
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.48
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.48
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.480
GO:0005739,Cellular Component,mitochondrion,evm.model.tig082700000020.480
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.481
GO:0000922,Cellular Component,spindle pole,evm.model.tig082700000020.482
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.482
GO:0005819,Cellular Component,spindle,evm.model.tig082700000020.482
GO:0005856,Cellular Component,cytoskeleton,evm.model.tig082700000020.482
GO:0005874,Cellular Component,microtubule,evm.model.tig082700000020.482
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.482
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.482
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.483
GO:0005884,Cellular Component,actin filament,evm.model.tig082700000020.483
GO:0032432,Cellular Component,actin filament bundle,evm.model.tig082700000020.483
GO:0005634,Cellular Component,nucleus,evm.model.tig082700000020.484
GO:0005737,Cellular Component,cytoplasm,evm.model.tig082700000020.484
GO:0005739,Cellular Component,mitochondrion,evm.model.tig082700000020.484
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.484
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.484
GO:0031510,Cellular Component,SUMO activating enzyme complex,evm.model.tig082700000020.484
GO:0001518,Cellular Component,voltage-gated sodium channel complex,evm.model.tig082700000020.489
GO:0005886,Cellular Component,plasma membrane,evm.model.tig082700000020.489
GO:0005891,Cellular Component,voltage-gated calcium channel complex,evm.model.tig082700000020.489
GO:0016020,Cellular Component,membrane,evm.model.tig082700000020.489
GO:0016021,Cellular Component,integral component of membrane,evm.model.tig082700000020.489
