"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","RF1","RF2","RF3","RC1","RC2","RC3"
"1","evm.model.tig082700000020.652",1424.72541725954,-4.35099696483369,0.512424976083143,-8.49099315589902,2.04878638085329e-17,3.65257635978524e-13,130.587156952299,192.341554692463,71.8306184094781,2935.2510953481,2609.87656865709,2608.46550949784
"2","evm.model.tig082700002120.345",2249.68273383063,-6.95175214650586,0.888424575159861,-7.82480847657212,5.0843035415156e-15,4.53214817690701e-11,8.48816520189945,77.3137621803037,21.8614925594064,5271.91012075049,4055.80404283542,4062.71881945623
"3","evm.model.tig082700000340.16",2652.32392161151,6.62679396411681,0.898602363996664,7.37455656653649,1.64892956432478e-13,9.79903875759405e-10,1500.7729012743,11249.1523972342,3004.39369173556,80.340334529574,39.6391332485026,39.6450716469448
"4","evm.model.tig082700000272.66",98.9048801277675,-6.06164940176856,0.829326729599172,-7.309120983835,2.68895584488783e-13,1.19846762006651e-09,3.91761470856898,2.82855227488916,0,128.997156850302,229.726794962913,227.959161969932
"5","evm.model.tig082700000122.158",120.109677505174,10.3893105001436,1.45490116280526,7.14090466469318,9.27186444797456e-13,3.30597598756981e-09,123.078395427542,319.626407062475,277.953262541024,0,0,0
"6","evm.model.tig082700000383.2",567.249288502965,-2.15524849689718,0.31553621891993,-6.83043139793754,8.46596571424549e-12,2.51552061255948e-08,191.310184935118,196.112957725648,240.47641815347,993.504418548816,897.285834443376,884.805917211358
"7","evm.model.tig082700000328.18",2996.84342920157,5.66459499612179,0.83673376481106,6.76988934156481,1.28880932763587e-11,3.28241324187033e-08,1755.41785733128,12455.0585170953,3422.88512072991,127.865602842843,109.908505825393,109.924971384711
"8","evm.model.tig082700000196.73",198.606471382399,-11.0770791448385,1.65512618455983,-6.69258890843081,2.19256450128987e-11,4.88612999112448e-08,0,0,0,73.5510104848212,556.749644263059,561.338173546514
"9","evm.model.tig082700000075.249",80.8813723891766,-9.78801715079053,1.48737633028812,-6.58072671419646,4.68154382367572e-11,9.27361814316565e-08,0,0,0,73.5510104848212,206.303670770616,205.433553079623
"10","evm.model.tig082700000075.303",63.1543604042444,9.46245210309103,1.48380766208646,6.37714196042457,1.80423208434385e-10,3.21658495996821e-07,158.010459912282,67.8852545973398,153.030447915845,0,0,0
"11","evm.model.tig082700000210.5",76.327461828055,-9.70252964504571,1.53419746628648,-6.32417264286758,2.5459295820154e-10,4.1262575080155e-07,0,0,0,58.840808387857,199.096555634524,200.027406945949
"12","evm.model.tig082700000365.16",1153.80874942043,13.6558322809375,2.16905060728919,6.29576471616039,3.05888053151751e-10,4.54447684299117e-07,476.643122875892,6386.87103669972,59.3383369469602,0,0,0
"13","evm.model.tig082700000075.587",43.0724614107926,-8.88181301346013,1.42166144396541,-6.24748814224451,4.17105937819768e-10,5.72012666111602e-07,0,0,0,65.6301324326097,97.2960543372335,95.5085816949124
"14","evm.model.tig082700000227.7",255.676015567858,10.5187259868582,1.69657964312398,6.19996003694211,5.64774995351881e-10,7.19200615509523e-07,66.9259179380534,1047.50719246729,418.491428994351,1.13155400745879,0,0
"15","evm.model.tig082700000254.71",54.2956563532032,-5.66587606338928,0.919963227130614,-6.15880710912899,7.32949344918806e-10,8.1668880757578e-07,1.63233946190374,3.77140303318555,0,64.4985784251509,128.827183057633,127.044434141346
"16","evm.model.tig082700002117.291",7993.49479747206,6.73988393252724,1.09261788243787,6.16856454654494,6.89127188841206e-10,8.1668880757578e-07,1340.15069822297,16622.4588687653,29553.6148699518,263.652083737898,90.9898285931536,90.1024355612381
"17","evm.model.tig082700000367.4",235.491490726539,11.3642544967474,1.85073778521293,6.1403914630942,8.23183644795444e-10,8.63277530553717e-07,301.329864667431,1061.64995384173,49.9691258500717,0,0,0
"18","evm.model.tig082700000227.76",1533.47530776671,-6.10157445189903,0.997539146931559,-6.11662657116519,9.55769790238664e-10,9.46636878909717e-07,32.6467892380748,76.3709114220073,21.8614925594064,6905.87410752098,1081.06727041371,1083.03127544608
"19","evm.model.tig082700000096.382",36.5038884387466,-8.64291975463794,1.41816537664005,-6.09443714887114,1.09823169932893e-09,9.65702928250642e-07,0,0,0,66.7616864400685,76.5755983209708,75.68604587144
"20","evm.model.tig082700000122.174",39.5383557398354,-8.75768487314359,1.43775337121285,-6.09122889119422,1.1204721088118e-09,9.65702928250642e-07,0,0,0,58.840808387857,90.0889392011422,88.3003868500134
"21","evm.model.tig082700000246.27",887.113153605024,2.82901368594828,0.464624979423946,6.08881100076832,1.13752308129142e-09,9.65702928250642e-07,2158.60570442151,1017.3359682018,1489.70456440526,239.889449581263,207.204560162627,209.938674857685
"22","evm.model.tig082700000187.111",42.5223409891886,-5.19153476327128,0.866679598788599,-5.99014303616671,2.09656563565645e-09,1.6989805523856e-06,1.95880735428449,3.77140303318555,0,61.1039164027746,94.5933861611993,93.7065329836876
"23","evm.model.tig082700000153.283",35.4072178373665,-8.59828301875398,1.44054078194241,-5.96878833736323,2.39021945604773e-09,1.85273184619213e-06,0,0,0,56.5777003729394,77.4764877129823,78.3891189382772
"24","evm.model.tig082700000113.281",178.013445505871,-5.81320103585612,0.978864112278719,-5.93872117992297,2.87253919171501e-09,2.11125453074409e-06,7.50876152475721,4.71425379148193,6.24614073125896,760.404293012306,144.142302721827,145.064921253593
"25","evm.model.tig082700000318.83",303.045309987465,-2.35789440867633,0.397368775126615,-5.93376872132197,2.96058802269476e-09,2.11125453074409e-06,107.734404485647,91.4565235547495,96.815181334514,639.328014214215,441.435802085597,441.501934250067
"26","evm.model.tig082700000283.35",1293.37368045142,6.4237071974753,1.09093337601902,5.88826718357118,3.90265828256812e-09,2.67602276390863e-06,145.931147894194,3415.00544654951,4109.9606011684,31.6835122088461,27.9275711523541,29.7338037352086
"27","evm.model.tig082700000016.802",45.2682000168531,8.97704981995296,1.52939147291814,5.86968737495601,4.36617650020988e-09,2.78000695163363e-06,46.684908610447,109.370687962381,115.553603528291,0,0,0
"28","evm.model.tig082700000383.1",3663.83645208202,-2.68067911691148,0.456257333069955,-5.87536664643693,4.21908487320094e-09,2.78000695163363e-06,1059.06184288315,925.879444647052,980.644094807658,9235.74380887863,4885.52317287794,4896.16634839768
"29","evm.model.tig082700000187.91",1267.95127269355,7.08737343501664,1.21698643705811,5.82370782385165,5.7556162984291e-09,3.53831473684117e-06,79.3316978485218,2335.44132830015,5137.4507514605,15.841756104423,19.8195666242513,19.8225358234724
"30","evm.model.tig082700000444.9",45.3192841370499,8.97395151801155,1.5511514387531,5.78534841525549,7.23621883765665e-09,4.30024364792476e-06,60.7230279828191,61.2852992892651,149.907377550215,0,0,0
"31","evm.model.tig082700000180.36",2415.71510352463,5.05248353589108,0.882644259284987,5.72425808330075,1.03886723236309e-08,5.9744919414739e-06,2497.15290882034,1276.61992673331,10296.7629954804,112.02384673842,156.754754209987,154.97618916533
"32","evm.model.tig082700000075.158",48.8700232723405,-5.39798959446954,0.950927802664111,-5.67655039567313,1.37438078076492e-08,7.65701892483657e-06,3.26467892380748,1.88570151659277,0,140.31269692489,72.9720407529252,74.7850215158276
"33","evm.model.tig082700000210.105",169.625429038679,-2.71300153267355,0.479303140296035,-5.66030410524309,1.51104986827269e-08,8.16333243986833e-06,50.9289912113967,44.3139856399302,37.4768443875538,394.912348603117,245.942804019118,244.177600370955
"34","evm.model.tig082700000160.175",1693.46238435692,9.86144524161198,1.74613179285688,5.64759503375028,1.62707896024082e-08,8.53163638328628e-06,41.7878902247358,851.394234741637,9256.78056372579,0,4.50444696005711,6.30717048928667
"35","evm.model.tig082700000334.2",38.8081427302537,-8.72657179086337,1.54744523940173,-5.63934126304671,1.70701931047216e-08,8.69506864774221e-06,0,0,0,37.34128224614,98.196943729245,97.3106304061372
"36","evm.model.tig082700000149.79",63.7003544980169,9.48294280788792,1.69505868012227,5.59446284609092,2.21305852746503e-08,1.09595576187907e-05,264.112524936025,55.6281947394868,62.4614073125896,0,0,0
"37","evm.model.tig082700000132.16",32.3208321944665,-8.46194367965241,1.51482274986782,-5.58609492786583,2.32232326997945e-08,1.1189832231674e-05,0,0,0,93.9189826190794,51.350695344651,48.6553152030686
"38","evm.model.tig082700000292.40",40.5761758489591,-4.8436762131181,0.871990176155172,-5.55473713531397,2.78029836099534e-08,1.30439892578487e-05,2.93821103142673,3.77140303318555,0,52.0514843431042,93.6924967691879,91.0034599168505
"39","evm.model.tig082700000016.844",381.563784520098,3.24517472003964,0.585903376672284,5.53875408343102,3.04631042972692e-08,1.32462493515052e-05,404.493718659747,574.196111802499,1093.07462797032,55.4461463654806,81.9809346730394,80.1911676495019
"40","evm.model.tig082700000074.76",28.098563300865,-8.26128292322873,1.49059100009827,-5.54228686654091,2.98546679278462e-08,1.32462493515052e-05,0,0,0,71.2879024699036,47.7471377766053,49.556339558681
"41","evm.model.tig082700002117.562",49.1212928110946,-4.27807999709652,0.771793405326198,-5.54303777095425,2.9726870619758e-08,1.32462493515052e-05,6.20288995523421,5.65710454977832,0,88.2612125817855,98.196943729245,96.4096060505248
"42","evm.model.tig082700000184.67",27.837656213737,-5.35550942410834,0.96868365494106,-5.52864642320635,3.22711013383008e-08,1.34748047818094e-05,1.30587156952299,1.88570151659277,0,65.6301324326097,49.5489165606282,48.6553152030686
"43","evm.model.tig082700000381.16",5576.19645930654,6.96967751833581,1.26093141439015,5.52740413855635,3.25003705192846e-08,1.34748047818094e-05,210.571790585583,11526.3505201733,21455.4934118745,70.1563484624449,97.2960543372335,97.3106304061372
"44","evm.model.tig082700000139.233",45.9069222255882,-6.40912264006427,1.1733796120123,-5.46210499522222,4.70521637753802e-08,1.90646812678972e-05,1.95880735428449,0,0,104.102968686208,85.5844922410851,83.7952650719514
"45","evm.model.tig082700000208.138",330.340241211927,-2.20779097481357,0.40524387642398,-5.44805511756506,5.09235792720522e-08,2.01747904724922e-05,144.951744217052,110.313538720677,93.6921109688845,639.328014214215,492.786497430248,500.969541720484
"46","evm.model.tig082700000020.378",142.248808348202,-2.54101479049295,0.467734691287071,-5.43259851755021,5.55392722336342e-08,2.15250901169833e-05,39.5026149780705,30.1712242654844,59.3383369469602,261.38897572298,232.429463138947,230.66223503677
"47","evm.model.tig082700000136.58",34.3641151409588,-8.54773905214567,1.57667050397493,-5.42138578136398,5.91387783469332e-08,2.24324710716835e-05,0,0,0,114.286954753338,45.0444696005711,46.8532664918438
"48","evm.model.tig082700000106.186",24.2882725067611,-8.05199867685071,1.48979214667861,-5.40477991832759,6.48880157215439e-08,2.41004905059101e-05,0,0,0,47.5252683132691,48.6480271686168,49.556339558681
"49","evm.model.tig082700000071.80",1224.54864755491,2.51164588375851,0.465150353645726,5.39964307040271,6.67736143110106e-08,2.42946937946265e-05,1280.73354180967,2597.55383910655,2373.53347787841,313.440460066084,390.985996132957,391.044570335773
"50","evm.model.tig082700002118.103",79.5513032587994,-3.76753934037941,0.698533560808952,-5.39349796739377,6.90991078179056e-08,2.46379778835524e-05,9.14110098666095,16.0284628910386,6.24614073125896,220.653031454464,113.512063393439,111.727020095935
"51","evm.model.tig082700000106.360",1095.06644618177,-4.59191280758186,0.85272950186026,-5.38495829869195,7.24614462545933e-08,2.53302483103312e-05,44.7261012561625,79.1994636968965,140.538166453327,4262.56394609725,1016.20323418888,1027.16776539811
"52","evm.model.tig082700000174.65",23.8306389359632,-8.02419183316923,1.51255108935593,-5.3050716036217,1.12628776831565e-07,3.77415111385323e-05,0,0,0,38.4728362535988,52.2515847366625,52.2594126255181
"53","evm.model.tig082700000383.16",70.5759725744185,2.34012797164465,0.441337294448676,5.30235717914563,1.14316894855326e-07,3.77415111385323e-05,118.507844934212,110.313538720677,124.922814625179,23.7626341566345,21.6213454082741,24.3276576015343
"54","evm.model.tig082700031375.22",61.1755330658572,-4.43704356117015,0.836632710286594,-5.30345455851256,1.13631499754171e-07,3.77415111385323e-05,7.83522941713796,5.65710454977832,0,81.4718885370327,136.034298193725,136.05467769747
"55","evm.model.tig082700000020.462",28.6670424786094,-8.28893527771424,1.56886360758301,-5.28340082442485,1.26807525285344e-07,4.1104082923402e-05,0,0,0,30.5519582013873,70.2693725768909,71.1809240933781
"56","evm.model.tig082700000215.122",33.8073031817552,-8.5250104320778,1.61533952575265,-5.2775347202042,1.30933402025774e-07,4.16835837734912e-05,0,0,0,27.1572961790109,88.2871604171193,87.399362494401
"57","evm.model.tig082700000225.93",346.780185041018,-2.42550928636952,0.460145139249363,-5.27118311045568,1.35547154846668e-07,4.2328224376414e-05,112.631422871358,70.713806872229,146.784307184586,521.646397438501,614.40656535179,614.498610527644
"58","evm.model.tig082700000253.24",29.5295102619797,-8.33121310099736,1.58139102309714,-5.26828151881168,1.37706810288984e-07,4.2328224376414e-05,0,0,0,29.4204041939285,75.6747089289594,72.0819484489905
"59","evm.model.tig082700000127.143",23.017297344655,-7.97269208402058,1.51632543378568,-5.25790302423132,1.45707315895119e-07,4.25847545537407e-05,0,0,0,54.3145923580218,40.540022640514,43.2491690693943
"60","evm.model.tig082700000184.148",103.29957163089,-5.11248715052734,0.971685205677892,-5.26146443380357,1.42912536301682e-07,4.25847545537407e-05,5.22348627809197,10.3713583412603,0,356.439512349518,124.322736097576,123.440336718896
"61","evm.model.tig082700002117.447",37.1693033088614,8.69438979413692,1.65344582839975,5.25834571946733,1.45357059639164e-07,4.25847545537407e-05,90.4316061894672,26.3998212322988,106.184392431402,0,0,0
"62","evm.model.tig082700000016.67",1258.90611667178,5.58504869512829,1.06956990732536,5.22177059851529,1.77220424956283e-07,5.0959447356784e-05,247.136194532226,1877.21585976811,5274.8658475482,80.340334529574,36.9364650724683,36.9419985801076
"63","evm.model.tig082700000120.188",24.3794034978937,-8.05376104511781,1.54940406754173,-5.19797334590441,2.01473008168597e-07,5.33043510799035e-05,0,0,0,67.8932404475273,39.6391332485026,38.7440472913324
"64","evm.model.tig082700000180.11",36.2447157573988,-8.62379324824132,1.65746256025376,-5.20300938014613,1.96086968093267e-07,5.33043510799035e-05,0,0,0,23.7626341566345,97.2960543372335,96.4096060505248
"65","evm.model.tig082700000221.102",41.850503628604,-5.5326825298726,1.06376137549135,-5.20105604258951,1.98159333493818e-07,5.33043510799035e-05,0.979403677142244,3.77140303318555,0,130.128710857761,57.656921088731,58.5665831148048
"66","evm.model.tig082700000254.59",25.3635339412991,-8.11259879577856,1.56123171105824,-5.19628107622772,2.03314778630998e-07,5.33043510799035e-05,0,0,0,30.5519582013873,60.3595892647653,61.2696561816419
"67","evm.model.tig082700000287.13",5101.80794930104,7.52464791477294,1.44556889650065,5.20531946487516,1.93663146319398e-07,5.33043510799035e-05,63.9877069066266,6015.38783793095,24366.1949926412,37.34128224614,63.9631468328109,63.9727292484791
"68","evm.model.tig082700000301.15",60.7367317906753,2.84433975711777,0.546554225278937,5.20413094540828,1.94906543005178e-07,5.33043510799035e-05,86.5139914808983,139.541912227865,93.6921109688845,15.841756104423,14.4142302721827,14.4163896897981
"69","evm.model.tig082700000215.105",1398.22293885485,6.6518920382346,1.28168169669005,5.18997193719249,2.103257765013e-07,5.43433035284809e-05,78.0258262789988,1404.84762986162,6823.90874890042,24.8941881640933,28.8284605443655,28.8327793795962
"70","evm.model.tig082700000428.12",25.5493791139936,-8.12054531026461,1.56693355333705,-5.18244394790738,2.18997190955862e-07,5.57754560051586e-05,0,0,0,75.8141184997388,39.6391332485026,37.84302293572
"71","evm.model.tig082700000075.496",21.3583654481744,-7.86500048947677,1.52093786702836,-5.17115173471456,2.32655550015835e-07,5.84194809251028e-05,0,0,0,45.2621602983515,41.4409120325254,41.4471203581695
"72","evm.model.tig082700000149.140",51.8286726882547,-7.40918422584897,1.433976791679,-5.16687875901658,2.38035558381999e-07,5.89402490949206e-05,0.979403677142244,0,0,203.679721342582,53.1524741286739,53.1604369811305
"73","evm.model.tig082700000125.250",9113.75918082096,7.66732796568144,1.49155275891378,5.14050067613106,2.74007338082229e-07,6.63450400667516e-05,149.522294710383,4799.11035972861,49466.3115212054,53.183038350563,106.304948257348,108.122922673486
"74","evm.model.tig082700000393.17",4441.21531475806,5.36437085188061,1.04374136419896,5.13955950763492,2.75383271535765e-07,6.63450400667516e-05,884.727988351827,18550.5886694814,6580.30926038132,305.519582013873,163.060979954067,163.085408365841
"75","evm.model.tig082700000184.28",24.2739622389772,-8.04897567039009,1.56879604242458,-5.13067056055952,2.88711818481859e-07,6.86287239985944e-05,0,0,0,29.4204041939285,58.5578104807424,57.6655587591924
"76","evm.model.tig082700000067.213",55.2212186670568,-4.89480976613687,0.954588631937216,-5.1276640035022,2.93359394620746e-07,6.88159379907719e-05,6.52935784761496,1.88570151659277,0,125.602494827925,97.2960543372335,100.013703472974
"77","evm.model.tig082700000071.2",20.87303734609,-7.83082901704442,1.53697950825046,-5.09494692350079,3.48838972712685e-07,8.0767548123659e-05,0,0,0,48.6568223207279,37.8373544644797,38.7440472913324
"78","evm.model.tig082700000303.36",43.1653319408204,-8.87061195295923,1.74312306760213,-5.08891891675887,3.60110534686469e-07,8.2308341184492e-05,0,0,0,183.311749208324,38.7382438564911,36.9419985801076
"79","evm.model.tig082700031374.19",34.4522343207908,-3.51607584172418,0.691585165520699,-5.08408221723048,3.69407908854421e-07,8.33646101146408e-05,5.87642206285347,4.71425379148193,6.24614073125896,47.5252683132691,70.2693725768909,72.0819484489905
"80","evm.model.tig082700000192.46",141.093809543808,-2.8974358598965,0.570634637471355,-5.07756744794859,3.82297813183083e-07,8.51950676678501e-05,47.6643122875892,19.7998659242241,31.2307036562948,300.993365984038,223.420569218833,223.454040191871
"81","evm.model.tig082700000180.156",21.9697079474701,-7.9033500461572,1.55846951455695,-5.07122530940491,3.95262475865113e-07,8.6996782959546e-05,0,0,0,58.840808387857,36.9364650724683,36.0409742244952
"82","evm.model.tig082700000259.70",964.369931704564,-5.77317042518188,1.14166208177274,-5.05681192128013,4.26323312515977e-07,9.26889270187174e-05,7.50876152475721,53.742493222894,43.7229851188128,198.021951305288,2742.30730928277,2740.91608977286
"83","evm.model.tig082700000163.162",6818.00297735506,6.79773841817563,1.34695664308237,5.04673884871284,4.49414969448888e-07,9.65321695823466e-05,260.847846012218,7506.03488679753,32776.6234872814,205.942829357499,76.5755983209708,81.9932163607267
"84","evm.model.tig082700000217.28",48.6477444582322,-7.32349398961654,1.45216531513273,-5.04315446271845,4.5791930504789e-07,9.71879210761165e-05,0.979403677142244,0,0,26.0257421715521,132.430740625679,132.45058027502
"85","evm.model.tig082700000149.38",3135.50097653469,5.27992358780325,1.04793390175614,5.03841280347465,4.69408182395569e-07,9.79855282967079e-05,505.372297405398,5031.05164626952,12804.5884990809,167.469993103901,152.25030724993,152.273116098492
"86","evm.model.tig082700002117.2",33.5948906127449,-4.05897767622471,0.805818439527591,-5.03708711183661,4.72669701229351e-07,9.79855282967079e-05,3.91761470856898,5.65710454977832,0,66.7616864400685,63.0622574407995,62.1706805372543
"87","evm.model.tig082700000125.19",1359.18264277475,6.26422547079947,1.24479157153423,5.03234887996445,4.84506501862807e-07,9.92848496001164e-05,108.060872378028,2014.87207047938,5927.58755396476,13.5786480895055,45.0444696005711,45.9522421362314
"88","evm.model.tig082700000071.507",56.7911569274267,-4.25878698620456,0.848740844606965,-5.01777075212719,5.22745013847765e-07,0.000105903387578159,8.48816520189945,5.65710454977832,0,143.707358947266,90.9898285931536,91.9044842724629
"89","evm.model.tig082700000016.598",19.6681558299779,-7.74479585876128,1.54718022848477,-5.00574898526602,5.56452328065248e-07,0.000111465529266823,0,0,0,44.1306062908927,37.8373544644797,36.0409742244952
"90","evm.model.tig082700000122.243",20.2580891624315,-7.78808260685644,1.56257800222159,-4.98412405382883,6.22431378059545e-07,0.000121885413905676,0,0,0,30.5519582013873,45.9453589925825,45.0512177806191
"91","evm.model.tig082700000147.107",54.4759857686587,-4.29040221977095,0.860705005850937,-4.98475341796024,6.20408827115279e-07,0.000121885413905676,4.57055049333047,9.42850758296387,0,142.575804939807,83.7827134570622,86.4983381387886
"92","evm.model.tig082700000400.22",33.7200685477995,-6.19143540524917,1.24325815776132,-4.98000786610387,6.35816888783254e-07,0.000121885413905676,1.63233946190374,0,0,47.5252683132691,75.6747089289594,77.4880945826648
"93","evm.model.tig082700000433.10",642.796840467998,-3.07428772926726,0.617197583507419,-4.98104304264552,6.32424700069916e-07,0.000121885413905676,102.510918207555,86.7422697632676,224.861066325323,1640.75331081524,902.691170795445,899.222306901156
"94","evm.model.tig082700000016.383",22.0564197196259,-7.90976844139039,1.59647590667262,-4.95451789051796,7.25098452795396e-07,0.000137521864004642,0,0,0,26.0257421715521,54.0533635206853,52.2594126255181
"95","evm.model.tig082700000406.13",40.4420597755293,-8.77721246210004,1.78333596656602,-4.92179411319864,8.57544047149355e-07,0.000160929423921881,0,0,0,14.7102020969642,113.512063393439,114.430093162772
"96","evm.model.tig082700000426.1",5564.04945186087,-2.49598706361026,0.507628198240427,-4.91695905046649,8.78989291892289e-07,0.000163235636415164,1893.18730791596,1589.64637848771,1542.79676062096,14634.3879784645,6846.7593792868,6877.51890638931
"97","evm.model.tig082700000067.202",15619.1474417708,8.24372231396262,1.68259133281582,4.89942040778657,9.61197776773758e-07,0.000176662205817758,51.908394888539,11948.7476598901,81405.9521504981,221.784585461922,43.2426908165482,43.2491690693943
"98","evm.model.tig082700000195.136",47.4296861926783,-2.99772809641586,0.614293801751361,-4.87995823475556,1.06108308785259e-06,0.000191080699901373,8.1616973095187,12.257059857853,12.4922814625179,63.3670244176921,93.6924967691879,94.6075573393
"99","evm.model.tig082700000411.1",18.1594396472997,-7.62961957354029,1.56282569662866,-4.88193890719801,1.05047804250274e-06,0.000191080699901373,0,0,0,35.0781742312224,36.9364650724683,36.9419985801076
"100","evm.model.tig082700000400.23",626.286976127736,4.04507629964772,0.829993084475949,4.87362651003502,1.09568046962717e-06,0.000195337914125132,249.421469778892,1850.81603853581,1442.85850892082,89.3927665892443,62.1613680487881,63.0717048928667
"101","evm.model.tig082700000075.433",25.8426577479273,8.15883654067987,1.6779478652575,4.86238977361063,1.15976964172783e-06,0.000204716566066571,35.2585323771208,29.228373507188,90.569040603255,0,0,0
"102","evm.model.tig082700002120.247",3363.30461532186,3.5442267639154,0.729479921697862,4.8585665739315,1.18238652398064e-06,0.000206662617152224,2021.48918962159,5550.56241409083,11015.0691795752,436.779846879092,581.974547239378,573.952514525087
"103","evm.model.tig082700000178.191",242.895826487652,2.66856920392124,0.550296349875882,4.84933110045728,1.23878497013987e-06,0.000214418043181103,345.403030138832,393.168766209593,521.552751060124,35.0781742312224,81.0800452810279,81.0921920051143
"104","evm.model.tig082700000147.154",26.1541000935409,-6.06898715327012,1.2535304067558,-4.8415157068084,1.28852488690538e-06,0.000220882900805279,1.30587156952299,0,0,42.9990522834339,55.8551423047081,56.76453440358
"105","evm.model.tig082700000160.176",1036.58349498889,5.25122484317008,1.08629415802367,4.83407261687184,1.33767753983131e-06,0.000227124906477263,124.384266997065,2138.3855198162,3797.65356460545,59.9723623953158,49.5489165606282,49.556339558681
"106","evm.model.tig082700000196.125",85.1687250135035,4.49359038709467,0.93096060977339,4.8268319195465,1.38722103386644e-06,0.000233314873507272,67.2523858304341,337.540571470106,84.322899871996,10.1839860671291,5.40533635206853,6.30717048928667
"107","evm.model.tig082700000106.187",123.447484590848,2.78562312406735,0.577547689793446,4.82319152737603,1.41279190500763e-06,0.000235394897967066,137.442982692295,281.91237673062,227.984136690952,20.3679721342582,36.9364650724683,36.0409742244952
"108","evm.model.tig082700000423.3",126.098798526186,-3.61341473784437,0.751533468116447,-4.80805565040316,1.52405344239277e-06,0.000251581710842393,10.1205046638032,33.9426272986699,12.4922814625179,141.444250932348,280.176600915552,278.416525884226
"109","evm.model.tig082700000020.26",105.0307656666,3.65646232782121,0.760937156846632,4.80520933288868,1.54589675401545e-06,0.000252846305785206,91.7374777589902,177.255942559721,315.430106928578,7.92087805221152,18.9186772322399,18.92151146786
"110","evm.model.tig082700000273.41",7861.23651774154,5.37914511050686,1.12047118488407,4.80078843889538,1.58042162507184e-06,0.000254474651857416,692.764867631947,17294.7114594306,28073.2795166434,346.255526282389,379.274434036809,381.133302424037
"111","evm.model.tig082700002117.158",348.514675643817,2.32719622150922,0.484803764368578,4.80028496589795,1.58440017703462e-06,0.000254474651857416,382.293901977856,541.196335262126,821.367506160554,102.97141467875,118.016510353496,125.242385430121
"112","evm.model.tig082700000160.50",56.3419226011924,-3.91938315157063,0.817235381259616,-4.79590487813882,1.6194211857062e-06,0.000257777150881876,7.18229363237646,11.3142090995566,0,82.6034425444915,118.917399745508,118.034190585222
"113","evm.model.tig082700000120.201",17.4050703089939,-7.56801288868871,1.58138319527122,-4.78569198870911,1.70399209804802e-06,0.000268838682513275,0,0,0,30.5519582013873,36.9364650724683,36.9419985801076
"114","evm.model.tig082700000240.70",88.1357579338722,4.09435264510892,0.856359858250261,4.78111229252924,1.74327946309881e-06,0.00027262444094847,96.6344961447014,302.65509341314,99.9382517001434,16.9733101118818,6.30622574407995,6.30717048928667
"115","evm.model.tig082700000067.1",47.4691299739692,-6.16893366026697,1.29195836927766,-4.77487031081042,1.79823101480059e-06,0.000274007372067221,1.30587156952299,1.88570151659277,0,205.942829357499,37.8373544644797,37.84302293572
"116","evm.model.tig082700000122.302",1104.93114736319,4.16357374753187,0.871894126385827,4.77532033022255,1.79421420835586e-06,0.000274007372067221,412.002480184504,1757.47381346446,4109.9606011684,122.207832805549,113.512063393439,114.430093162772
"117","evm.model.tig082700000287.19",3436.41298034391,4.42531264758087,0.926137294984136,4.77824688795916,1.76830177085945e-06,0.000274007372067221,1844.21712405885,2560.78265953299,15296.7986508532,276.099177819944,320.716623556066,319.863646242395
"118","evm.model.tig082700000349.18",49.652451902125,9.1117668076355,1.91075398765257,4.76867606532102,1.85440563423034e-06,0.000280172403788631,9.4675688790417,129.170553886605,159.276588647104,0,0,0
"119","evm.model.tig082700000127.195",17.0734286414737,-7.53909795960437,1.58748230456886,-4.74909102161735,2.04332967816117e-06,0.000306121693296281,0,0,0,38.4728362535988,33.3329075044226,30.634828090821
"120","evm.model.tig082700000172.118",906.841022977552,5.48128530624431,1.15563443543781,4.7430962059968,2.10476249535446e-06,0.000312697548059828,111.652019194216,1971.50093559774,3238.62396915777,72.4194564773624,23.423124192297,23.4266332459219
"121","evm.model.tig082700000136.294",1932.33657465094,6.16751125840967,1.303828556367,4.73030846601096,2.24178944878065e-06,0.000325653922407337,79.0052299561411,2114.81425085879,9241.16521189764,50.9199303356455,54.0533635206853,54.0614613367429
"122","evm.model.tig082700000206.47",726.880199276328,4.00562338875524,0.846880289787893,4.72985785246988,2.24677094772843e-06,0.000325653922407337,263.133121258883,1516.10401934059,2326.68742239396,81.4718885370327,86.4853816330965,87.399362494401
"123","evm.model.tig082700000225.94",514.794037752105,-2.33678770842727,0.493715905584917,-4.73306142660895,2.21158522854144e-06,0.000325653922407337,139.075322154199,120.684897061937,256.091769981618,715.142132713954,948.636529788027,909.133574812893
"124","evm.model.tig082700000147.96",46.4289374695198,-3.78465478558118,0.802909634472078,-4.71367464418289,2.43289017921648e-06,0.00034978682350864,8.48816520189945,7.54280606637109,0,76.9456725071976,93.6924967691879,91.9044842724629
"125","evm.model.tig082700000071.393",16.6614280480426,-7.50309869022729,1.60143768449755,-4.68522675771889,2.79650149395759e-06,0.000398848229074207,0,0,0,39.6043902610576,29.7293499363769,30.634828090821
"126","evm.model.tig082700000167.44",4270.261022449,6.61467768309577,1.41373622258454,4.67886270255074,2.88470518960294e-06,0.000408162889843185,79.6581657409025,3821.37412337525,21461.7395526058,93.9189826190794,81.0800452810279,83.7952650719514
