"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.model.tig082700000128.16",12.9735684607206,-7.1398651003269,1.67273876004536,-4.26836830165475,1.96908026045183e-05,0.00172929866420371
"evm.model.tig082700000258.86",6607.75860469044,5.88008238746725,1.37977247727318,4.26163188809793,2.02939529373195e-05,0.00177353231846339
"evm.model.tig082700000016.828",249.556107616817,-5.55135310263932,1.30538064997476,-4.25266998001439,2.11236765345281e-05,0.00183703856223203
"evm.model.tig082700000238.50",5499.18747574581,5.57462783174631,1.31156364622249,4.2503677559241,2.13419813419555e-05,0.00184701380273972
"evm.model.tig082700000147.168",149.430001473745,-2.37922299221893,0.559978856990129,-4.24877290011839,2.1494468495746e-05,0.00185122407894763
"evm.model.tig082700000151.129",1426.00984747383,6.39539832876258,1.50585632779882,4.24701760101579,2.16634946792338e-05,0.00185665724047809
"evm.model.tig082700000210.31",302.969416695364,-1.84474727155094,0.434471070917556,-4.24596111233605,2.17658381904824e-05,0.00185665724047809
"evm.model.tig082700000067.62",42.7278349037148,-4.67987901604375,1.10279138219806,-4.24366665498956,2.19896928164969e-05,0.00186682020729765
"evm.model.tig082700000111.262",1212.56300797311,5.67926368181338,1.33924214710724,4.24065483160052,2.2286863722855e-05,0.00188155187815368
"evm.model.tig082700000367.13",159.847066982172,-2.5979582741688,0.612758386743939,-4.23977595471808,2.23742987530054e-05,0.00188155187815368
"evm.model.tig082700000016.654",4251.8803463324,5.13207576952684,1.21135897155353,4.23662670607469,2.26902901077554e-05,0.00189429334901253
"evm.model.tig082700000125.241",48.8472202062255,-6.00478291604956,1.417508948365,-4.23615168212919,2.27383204335137e-05,0.00189429334901253
"evm.model.tig082700000227.118",2792.60375684774,4.37987168146443,1.03528815256978,4.23058224958217,2.3308719546135e-05,0.00193278070729532
"evm.model.tig082700000106.262",177.377429026657,-1.76418335356323,0.418217562395638,-4.2183387599928,2.46108870653931e-05,0.00203130969723069
"evm.model.tig082700000509.13",21.6287404837452,-5.66353956979057,1.34456835211525,-4.2121618888923,2.52938154926676e-05,0.00207456467636231
"evm.model.tig082700002120.293",85.3109750134098,1.80246270557933,0.427985586266497,4.21150329220894,2.53676856319824e-05,0.00207456467636231
"evm.model.tig082700000136.23",2852.79427540167,5.68635218954441,1.35175537717856,4.20664292189702,2.59192188559068e-05,0.00210999010850733
"evm.model.tig082700000208.123",101.89558154705,3.00754486173632,0.715593055645612,4.20287038563125,2.63551513331564e-05,0.00213572562712505
"evm.model.tig082700000111.40",43.650196975612,-3.83036808646996,0.911649538649562,-4.20157958083753,2.6505903747634e-05,0.00213822285978651
"evm.model.tig082700000067.419",16.4858989337211,-5.72997289815234,1.36438202511819,-4.19968366092773,2.67288148064255e-05,0.00214158042821256
"evm.model.tig082700000156.203",146.799570106103,2.0779271012779,0.494840604617497,4.19918471097194,2.67877740347431e-05,0.00214158042821256
"evm.model.tig082700000016.842",686.766744307653,4.95229271331997,1.18129521404192,4.1922566471553,2.76193284893472e-05,0.00219820262637536
"evm.model.tig082700000020.626",1705.01502865215,4.55561393903748,1.087692944446,4.1883271950043,2.81018167937045e-05,0.00221218450678061
"evm.model.tig082700000153.92",1112.75957480938,5.05958065929684,1.20809169826483,4.18807667213,2.8132848097113e-05,0.00221218450678061
"evm.model.tig082700000156.15",2633.35411047826,5.68915851173326,1.35850795888519,4.18779917668047,2.81672584159299e-05,0.00221218450678061
"evm.model.tig082700000217.101",156.601631371143,-4.03511477857235,0.964865898645311,-4.18204725054303,2.88895909431111e-05,0.00225896327777976
"evm.model.tig082700002117.140",122.761710478914,-3.57078295574562,0.854104253018435,-4.18073431097708,2.90569220499818e-05,0.00226212579173395
"evm.model.tig082700000162.33",24.5564327265682,-8.05303581534676,1.92953379958927,-4.17356556130864,2.99869316301083e-05,0.00231862286659297
"evm.model.tig082700000212.53",38.1404761070045,-2.96033744076114,0.70937852710028,-4.17314216270695,3.0042735146005e-05,0.00231862286659297
"evm.model.tig082700000185.42",1367.91246775463,5.83293285739795,1.40055735735568,4.16472258473642,3.1173137284316e-05,0.00239549435993442
"evm.model.tig082700000111.337",46.6971417572385,-6.1095033488622,1.46862270360616,-4.16002240320847,3.1821637913641e-05,0.00243483330783001
"evm.model.tig082700000184.74",1161.63143850723,3.57318449625477,0.859979399071636,4.15496522371593,3.25337021091505e-05,0.00247867880855528
"evm.model.tig082700000140.36",1426.20603117193,4.16720606024642,1.00415248579974,4.14997335482122,3.32513979350873e-05,0.00252257839313505
"evm.model.tig082700000096.97",255.366185760396,1.45400816305401,0.351129744063979,4.14094273593945,3.45881309918848e-05,0.00260280805709363
"evm.model.tig082700000106.130",2192.13021138936,6.78863774408316,1.63942787134176,4.14085783385341,3.46009372633604e-05,0.00260280805709363
"evm.model.tig082700000020.624",1865.17486387644,4.92470486196195,1.19074095856812,4.13583225346002,3.53670484210109e-05,0.00264396092440577
"evm.model.tig082700000385.14",607.703327564746,5.39435177632736,1.30445522946566,4.13532918146759,3.54446186298508e-05,0.00264396092440577
"evm.model.tig082700000351.21",3669.28673033894,5.75424224976154,1.39224168953455,4.13307710364951,3.5793858173668e-05,0.00265888709800064
"evm.model.tig082700000484.4",40.7007364913769,-6.30166164353778,1.52829724600219,-4.12332199120429,3.73447083518416e-05,0.00276257867425988
"evm.model.tig082700000075.3",2187.19943977671,-4.42541801669753,1.0752472339788,-4.11572136793313,3.8597035059039e-05,0.00284342124393614
"evm.model.tig082700000174.171",12.1110556894833,-7.03874241764147,1.71133447420219,-4.11301386359488,3.90526923325531e-05,0.00286514978973151
"evm.model.tig082700000074.53",23.7042914141216,-4.4500319632817,1.08295469878885,-4.10915799918363,3.97104328487168e-05,0.00290146556076608
"evm.model.tig082700000180.166",190.405504237259,-2.28920341627947,0.557349327272037,-4.10730452925106,4.00303298072592e-05,0.00291129677329063
"evm.model.tig082700000273.8",206.640476765944,-1.60529805823616,0.39100653890288,-4.1055529729514,4.03348834980247e-05,0.00291129677329063
"evm.model.tig082700000365.18",14.7285933259795,-5.12220672321605,1.24751432959223,-4.10593016986853,4.02691127965769e-05,0.00291129677329063
"evm.model.tig082700000147.83",12.0654676999835,-7.03482552256027,1.71419934455659,-4.10385498331874,4.06322212537859e-05,0.00292093242142135
"evm.model.tig082700000020.227",2582.82223839018,5.21607892396717,1.27380700444955,4.0948737962241,4.22398413923724e-05,0.00301252811571696
"evm.model.tig082700000254.39",203.768437315836,1.88169741366261,0.459527896720098,4.09484914211589,4.22443363770047e-05,0.00301252811571696
"evm.model.tig082700000383.19",13.5250576905996,-7.19829613378305,1.77082454739339,-4.06494033775327,4.80447505868987e-05,0.00339897545025091
"evm.model.tig082700000446.12",5142.39205433384,4.71509431898689,1.15970880763652,4.06575710035024,4.78767810344042e-05,0.00339897545025091
"evm.model.tig082700000195.6",11.810736731546,-7.0018959789057,1.7255808303982,-4.05770384994944,4.95575549728439e-05,0.00348084368241725
"evm.model.tig082700000381.7",121.303119577619,-2.34366025292702,0.577606285268772,-4.05753938746782,4.95924554259581e-05,0.00348084368241725
"evm.model.tig082700031369.127",177.073841517612,-2.29714504839269,0.567845595009068,-4.04536914362435,5.22407401662743e-05,0.00365234476738956
"evm.model.tig082700000174.174",79.0800905549566,2.75894271212183,0.682245977866188,4.04391202239224,5.25666512424344e-05,0.00366077444668016
"evm.model.tig082700002120.348",216.036963152698,4.06465202915139,1.00910299975182,4.02798528014588,5.62568648747304e-05,0.00390251901551242
"evm.model.tig082700031369.109",848.482224858984,1.30979457071891,0.32543642887884,4.02473249608618,5.70401166739054e-05,0.00394151627931157
"evm.model.tig082700000310.34",14.3491713471294,-7.28226893942526,1.8129094409811,-4.01689614208435,5.89696969668708e-05,0.00405911875492422
"evm.model.tig082700002120.127",983.197535939835,4.98713913001104,1.24279493895576,4.0128415184901,5.99921925394016e-05,0.00411361849458635
"evm.model.tig082700000328.2",12.7742490487896,-7.1157047968229,1.7762105666538,-4.00611556445594,6.17254577511305e-05,0.00421625080761362
"evm.model.tig082700000272.42",27.7615316056088,-4.03645068106962,1.00834551151043,-4.00304323765304,6.2532868257014e-05,0.00425509914231315
"evm.model.tig082700000020.69",1183.41523904074,-3.02495345651457,0.756114550171611,-4.00065500105508,6.31673952669418e-05,0.00428193278638417
"evm.model.tig082700000228.11",122.956528610998,-3.07732100626761,0.769916711652998,-3.99695312452779,6.41630003331624e-05,0.00433294685583189
"evm.model.tig082700000156.102",1490.01722695509,3.68651989040219,0.923199350183559,3.9932002656514,6.51874665597735e-05,0.00436903065348738
"evm.model.tig082700000174.9",336.047422824258,3.16674109981144,0.793012027563827,3.99330778063964,6.51579026205217e-05,0.00436903065348738
"evm.model.tig082700000020.71",11.6274070263707,-6.17736133639627,1.54801636078111,-3.99050132343514,6.59337811990661e-05,0.00440249981729195
"evm.model.tig082700000246.36",358.144157899861,2.28663395638378,0.573428826537129,3.98765086539597,6.67307694262816e-05,0.00443909013929757
"evm.model.tig082700000251.20",1780.64540014879,4.37373837806836,1.09720402306863,3.9862580578551,6.71235059615926e-05,0.0044486165958486
"evm.model.tig082700000178.84",2021.44156811642,-4.3186889181087,1.08517012027926,-3.97973445582644,6.89922888825649e-05,0.00455553528221618
"evm.model.tig082700000215.15",1749.28418223844,-3.38640880004411,0.851298348111083,-3.97793418436451,6.95166063739626e-05,0.00457321792780445
"evm.model.tig082700000328.64",1360.10561025219,3.44563451070324,0.867352889561454,3.97258665091369,7.10963606083363e-05,0.00465994822399052
"evm.model.tig082700000228.7",22.7465321152041,-3.89228066384573,0.980767723554831,-3.96860599137378,7.22943008557228e-05,0.00468677380238482
"evm.model.tig082700031369.56",78.3137410172354,-5.72474790826913,1.44220754696741,-3.96943416383225,7.20435084380823e-05,0.00468677380238482
"evm.model.tig082700031372.50",2455.78142324191,3.1419097103314,0.791570687274081,3.96920927068578,7.21115304865424e-05,0.00468677380238482
"evm.model.tig082700000163.89",68.5214466153664,-4.45706152646099,1.12361746708204,-3.96670722646887,7.28724174459438e-05,0.00470713571821118
"evm.model.tig082700000156.65",2052.58996175312,5.40379776330338,1.36350784792194,3.96315853373273,7.39646289799281e-05,0.00474331440810848
"evm.model.tig082700000292.69",2559.58654908529,4.77238537867698,1.20394398905019,3.96395963772532,7.37167217077498e-05,0.00474331440810848
"evm.model.tig082700000020.609",102.369639905349,-3.88428056878473,0.98106226680925,-3.9592599778786,7.51823608877733e-05,0.00480412591364596
"evm.model.tig082700000298.60",74.6147129021301,-4.12272001626409,1.04216818896396,-3.95590659926262,7.62449478158052e-05,0.00485462474878634
"evm.model.tig082700000228.18",77.9490676180997,-3.10533669616901,0.785598043695361,-3.95283150345165,7.72318231602933e-05,0.00489996065231925
"evm.model.tig082700000120.121",46.9013696422276,-2.27341854632917,0.577197445133814,-3.93871900420854,8.19178005844025e-05,0.00516053197462448
"evm.model.tig082700000351.16",61.4250425956737,-2.49687228169912,0.633904033164651,-3.93888057350565,8.18626632981578e-05,0.00516053197462448
"evm.model.tig082700000331.1",44.6132270884385,-3.44721858396841,0.876217628161587,-3.93420364208045,8.34729906325449e-05,0.00523998759505989
"evm.model.tig082700000106.463",57.7124621934383,-5.30984918983324,1.35154141453625,-3.92873583652277,8.53935800695626e-05,0.00534174296659706
"evm.model.tig082700000160.60",55.3792008827429,-3.91975657714503,0.998710734352084,-3.92481670850167,8.67957996459047e-05,0.00541047383247269
"evm.model.tig082700000219.42",80.6370488611476,-4.53750493656842,1.16085552334367,-3.90875939798161,9.27713003458234e-05,0.00576281094970501
"evm.model.tig082700000151.34",71.1574291370074,-5.35034184504272,1.36994186659965,-3.9055247346538,9.40211402084395e-05,0.00582016974873632
"evm.model.tig082700000016.364",141.827921482941,2.0086634712415,0.514781137473183,3.90197566503907,9.54107515211265e-05,0.0058575811570609
"evm.model.tig082700000174.165",1315.70130334596,4.28630270425024,1.09881255349935,3.90084977697043,9.58556212366663e-05,0.0058575811570609
"evm.model.tig082700031372.2",48.713697968654,1.99428419959182,0.511271357643998,3.90063743993353,9.59397407371428e-05,0.0058575811570609
"evm.model.tig082700031385.8",1727.82896624888,4.57186991003505,1.17179390797525,3.90159897480164,9.55593748429835e-05,0.0058575811570609
"evm.model.tig082700000020.222",57.5270489077128,-3.39520961502852,0.871818105598071,-3.89440135875521,9.84415399417456e-05,0.0059898149286056
"evm.model.tig082700000016.408",279.630398332925,3.34745794676639,0.860079058339243,3.89203517317363,9.940682887968e-05,0.0060279760043093
"evm.model.tig082700000212.46",2289.5806395359,3.22186053438299,0.829362865788367,3.88474173041301,0.000102438726005026,0.00619077154989019
"evm.model.tig082700000074.85",3124.32295437907,-6.85275121216528,1.76603061209382,-3.88031281294757,0.000104322206912031,0.00628329832712055
"evm.model.tig082700000151.131",25.4316829024425,-4.77689862308076,1.23256133028018,-3.87558696328312,0.000106367981911712,0.00638494404552864
"evm.model.tig082700000238.9",147.4455095902,2.88773210574157,0.745289358511779,3.87464556250729,0.000106780001285309,0.00638816732521638
"evm.model.tig082700000127.61",769.700399410801,4.75391993636076,1.22915409527533,3.86763543695136,0.000109895794584495,0.00655258269515842
"evm.model.tig082700000153.246",1388.68175258958,4.85371122230031,1.25686462350961,3.86176134765179,0.000112572503880319,0.00668094426011268
"evm.model.tig082700000427.5",2865.82492590484,5.8203840047583,1.50737463739629,3.86127234753793,0.000112798082919784,0.00668094426011268
"evm.model.tig082700000075.21",42.5906909504544,2.47593823016258,0.642676045702408,3.85254475675458,0.000116896601295095,0.00685537042068735
"evm.model.tig082700000127.150",133.059778864047,2.22822148723981,0.578235012520733,3.85348766330527,0.000116447133294854,0.00685537042068735
"evm.model.tig082700000246.72",32.829899908282,-2.73650889680299,0.710277943969285,-3.85272965328249,0.000116808335418063,0.00685537042068735
"evm.model.tig082700000212.115",335.840690943488,3.83993838221567,0.997293876248304,3.85035792725514,0.00011794533216799,0.00689419469472433
"evm.model.tig082700000433.45",944.871362892163,-2.52527887119719,0.656227671511346,-3.84817492590837,0.000119001071545203,0.00693317354087544
"evm.model.tig082700000254.82",148.0492742447,-1.51398239696,0.393662372928396,-3.84589054244048,0.000120115378524854,0.00697529957114364
"evm.model.tig082700000196.53",54.8649152127171,-3.81323838565551,0.991820456592423,-3.8446861630144,0.000120706820284196,0.00698688698709951
"evm.model.tig082700000071.230",210.897272096655,1.61429863080089,0.42025371613508,3.84124772446275,0.00012241050042927,0.007062570879136
"evm.model.tig082700000227.102",26.6911867272403,-5.69286279681749,1.48265402986313,-3.83964342466532,0.000123213132946831,0.00708594752960032
"evm.model.tig082700000259.6",75.4305863341385,-2.7346880539415,0.712378532988203,-3.83881311312168,0.000123630484305946,0.00708708769841289
"evm.model.tig082700000122.343",21.9904149278936,-5.22949567180566,1.36392631528655,-3.83414823307883,0.000126000144358818,0.00710864105578799
"evm.model.tig082700000174.150",285.723320860458,1.30778774902715,0.341032330943562,3.83479110443514,0.00012567105478378,0.00710864105578799
"evm.model.tig082700000185.132",34.8983446279965,-5.39494261888256,1.40697240202218,-3.83443386034342,0.000125853829956398,0.00710864105578799
"evm.model.tig082700000259.31",178.282215621968,1.56036510844759,0.406726010788376,3.83640354208737,0.000124849199454359,0.00710864105578799
"evm.model.tig082700000433.3",6800.26162169587,-2.48882975327147,0.648652853670633,-3.83692099585709,0.000124586530218168,0.00710864105578799
"evm.model.tig082700002117.581",13.9221154763794,-5.53825273201429,1.44579365479947,-3.83059692759713,0.000127832764288727,0.00718928240296349
"evm.model.tig082700000020.123",1685.07020652731,3.89727502600793,1.01828421614801,3.82729592014168,0.0001295587226737,0.00726343681706517
"evm.model.tig082700000075.506",10.7980307404398,-6.86953944703324,1.79633682907803,-3.82419340061018,0.00013120089971494,0.0073095301253686
"evm.model.tig082700031369.62",6825.48337825239,3.44880581529045,0.901708275822195,3.82474676984168,0.000130906569048653,0.0073095301253686
"evm.model.tig082700000156.141",119.098596419222,-2.39626762845806,0.626799023990077,-3.82302386689101,0.000131825014079586,0.00732142165423946
"evm.model.tig082700000167.99",10.0785223142791,-6.77185778020037,1.77444348345158,-3.8163276787086,0.000135452595852041,0.00749953067965894
"evm.model.tig082700000192.109",88.0865452930634,9.94585479418337,2.61029860259809,3.81023641673947,0.000138833963147166,0.0076629470433055
"evm.model.tig082700031377.11",363.592880313124,-1.21601546706027,0.319454900111151,-3.80653252348662,0.000140928767174938,0.00775456191726789
"evm.model.tig082700000225.92",138.404245544737,3.97341137777089,1.04405283059173,3.80575700898095,0.000141371126259565,0.00775496750447852
"evm.model.tig082700000071.103",130.652956881693,-1.71782612148456,0.451587432864923,-3.80397237936068,0.000142394064324319,0.00776330696872773
"evm.model.tig082700000365.34",1047.69038028943,4.07808461230914,1.07200942952601,3.80414994494242,0.000142291973454567,0.00776330696872773
"evm.model.tig082700000096.347",97.6709914869936,-4.41664533292643,1.16245323225972,-3.79941765428344,0.000145036492418463,0.00785930269555126
"evm.model.tig082700000298.83",41.6062486380962,-2.4990080006115,0.65762046057062,-3.80007641252997,0.000144651477520863,0.00785930269555126
"evm.model.tig082700000116.262",43.3762691200454,-4.44097528169386,1.16964648680171,-3.79685258050686,0.000146544877600975,0.00791697599354602
"evm.model.tig082700000016.170",15.6053323994513,-3.7017517229946,0.983265317198742,-3.76475368168243,0.000166713340465413,0.00897935176379875
"evm.model.tig082700000149.67",2737.01105438863,5.83101249766289,1.54931618651604,3.76360393598878,0.000167482070355992,0.00899358539248986
"evm.model.tig082700000298.18",37.5449992627751,-2.92340735430232,0.778712999959999,-3.75415249835625,0.000173928954450091,0.00931172792773638
"evm.model.tig082700000122.322",130.102344821186,-2.11268136343331,0.563056152664998,-3.7521681513181,0.000175311808856488,0.0093576614619565
"evm.model.tig082700000071.458",469.748460672286,5.90636462822168,1.57525789636092,3.74945882948198,0.000177216586657894,0.00943109643861773
"evm.model.tig082700000016.557",449.075417207578,1.78272293300031,0.475594542810251,3.74840914377685,0.000177959781002175,0.00944246123722256
"evm.model.tig082700000096.124",140.068054848529,2.31369405070151,0.618033754272807,3.74363703390903,0.000181375610387855,0.00959514653410883
"evm.model.tig082700000096.419",400.812576734016,3.1097735869966,0.831252656121986,3.74106905294537,0.00018323916234656,0.00966505262223216
"evm.model.tig082700002120.184",23.9704901293918,-5.53606891136969,1.48031439891123,-3.73979265177821,0.000184172113771665,0.00968560603044612
"evm.model.tig082700000169.31",862.739896735457,3.68949019534456,0.987974434656404,3.73439844789879,0.000188164396154575,0.00982158451555416
"evm.model.tig082700000215.38",156.930958492909,-3.79903798488754,1.01730078786682,-3.73442941379583,0.000188141247729962,0.00982158451555416
"evm.model.tig082700000308.52",34.7043029575231,-5.39796047259283,1.44559721959922,-3.73406949004051,0.000188410472533067,0.00982158451555416
"evm.model.tig082700000127.245",416.624794126994,-2.58380662232124,0.693261011394718,-3.72703293543521,0.000193747148850902,0.0100703328563087
"evm.model.tig082700031369.24",91.09760972979,-1.61622075714317,0.43376159631784,-3.7260577489181,0.000194497861606202,0.0100799647578935
"evm.model.tig082700000128.31",69.1930822963278,-4.06171268200936,1.0921635873351,-3.71895998832922,0.000200044733244618,0.0103373840703914
"evm.model.tig082700000270.70",50.4545378686565,-3.56689203649056,0.960611146052551,-3.71314870866117,0.000204696526487913,0.01054719559025
"evm.model.tig082700000127.29",190.573930139572,2.77419810401481,0.747797887567266,3.70982340300509,0.000207403867664111,0.0106558966937054
"evm.model.tig082700000067.295",2488.70404074031,4.79616339078106,1.29315719841213,3.70887885608207,0.000208178994647533,0.0106649859671731
"evm.model.tig082700000393.9",3489.25477064569,5.16721463405751,1.39381708855893,3.70724012244669,0.000209530253356399,0.0107034537445211
"evm.model.tig082700000067.82",648.957526944388,4.73251860411723,1.27722803168327,3.70530436752175,0.000211137040031104,0.0107547175704986
"evm.model.tig082700000016.402",152.70317590625,-2.31212192963364,0.624126135027278,-3.70457476441455,0.000211745649205783,0.0107549898405718
"evm.model.tig082700000016.37",2761.68866664745,5.16345431197019,1.39466969627596,3.70227755414608,0.000213672678369525,0.010805270536241
"evm.model.tig082700000172.161",148.569630977315,-3.91083567286899,1.0564254987138,-3.70195122858207,0.000213947750689538,0.010805270536241
"evm.model.tig082700000125.58",5662.65273056456,4.10697536489407,1.11019966582074,3.69931237716408,0.000216184387901005,0.010887387761297
"evm.model.tig082700000113.72",11.2172427025966,-6.92125143085661,1.87263582036197,-3.69599436024821,0.000219027834228032,0.0109995161369503
"evm.model.tig082700000120.69",144.859484480533,-1.84325547187872,0.498977398393274,-3.69406605953309,0.000220696427496623,0.011052179520814
"evm.model.tig082700000096.148",1298.14360796238,5.15556234562757,1.39763855418071,3.68876654855143,0.000225343865430033,0.0112533065346964
"evm.model.tig082700000111.311",93.8694848238017,1.71834792701231,0.465973766621336,3.68764949896567,0.000226335120173536,0.0112712360962397
"evm.model.tig082700000387.8",958.559945291152,4.93592466382576,1.33889613284079,3.68656279061244,0.0002273033768671,0.0112879236846425
"evm.model.tig082700000195.110",117.199358536455,2.42164720664244,0.657648301636944,3.68228306925564,0.000231154540187223,0.0114472865068272
"evm.model.tig082700031374.35",49.2856976346229,-3.65116923713287,0.991893690485257,-3.68100863243382,0.000232313138661818,0.0114727940057144
"evm.model.tig082700000169.9",2566.22232149224,5.12379951513546,1.39247749228613,3.67962824786731,0.000233574201822613,0.0115032068234628
"evm.model.tig082700000116.180",247.503333778015,-1.50675548700899,0.409635617210946,-3.67828241418048,0.000234809882990573,0.01150803364859
"evm.model.tig082700000120.20",86.4801131241604,-3.14040400624577,0.853807795503456,-3.67811587430401,0.000234963217864412,0.01150803364859
"evm.model.tig082700000147.141",10.7068997493072,-6.85825006673947,1.86583190191989,-3.67570629470024,0.000237192281688364,0.0115853808162744
"evm.model.tig082700002117.359",2064.1446505051,4.72991387816427,1.29084575035437,3.66419758275981,0.000248115202719645,0.0120857864319285
"evm.model.tig082700000167.188",581.265789615023,1.46045527626973,0.398992802734209,3.66035493939129,0.000251866112293869,0.0122350655312673
"evm.model.tig082700002117.474",65.8773412268792,-2.77459281564717,0.758238839195439,-3.65925968470735,0.000252944920252403,0.0122540816257061
"evm.model.tig082700000127.248",3813.23943657768,3.13290210838481,0.857009291340643,3.65562210356428,0.000256559055962487,0.0123954873975588
"evm.model.tig082700000149.89",110.398654773542,-2.74652907533493,0.751747871171378,-3.65352424750504,0.00025866534899018,0.0124634752480998
"evm.model.tig082700000272.35",76.8447431682491,-4.54660692958955,1.24569213550543,-3.64986403943604,0.000262379149499537,0.0125773840770994
"evm.model.tig082700002117.200",1076.72559135979,1.84938661185162,0.506804222109329,3.6491144532191,0.00026314585263395,0.0125773840770994
"evm.model.tig082700002117.345",53.8650588515125,-3.23670649838309,0.886884015284487,-3.64952625439398,0.000262724388307695,0.0125773840770994
"evm.model.tig082700000071.224",2159.26645656535,4.54195823485129,1.24651770974264,3.64371737308813,0.000268728496276001,0.0128098706727501
"evm.model.tig082700000096.100",42.0817398018315,-2.7173831641688,0.746030832920651,-3.64245423145644,0.000270051003883387,0.0128385847926214
"evm.model.tig082700000120.274",11.6811391439054,-6.98232202031842,1.91757634071212,-3.64122244944127,0.000271346551358278,0.0128593176196117
"evm.model.tig082700000139.207",3599.89278496148,4.28990208483912,1.17832770416327,3.64066979812324,0.000271929702860311,0.0128593176196117
"evm.model.tig082700000158.44",15.4699757833001,-7.38388711612675,2.02911717716515,-3.63896535854211,0.000273735614941789,0.0129104723364609
"evm.model.tig082700031372.155",1431.02450514511,4.11859904229388,1.13578154142457,3.62622466740221,0.000287595158278979,0.0135283548332392
"evm.model.tig082700000149.167",43.6896698844279,-4.96640332701957,1.37014255000079,-3.62473475990999,0.000289258165437496,0.0135707751932097
"evm.model.tig082700000075.356",427.796807828143,3.48886042631208,0.962828337888743,3.62355394935959,0.000290582558898662,0.0135971282415888
"evm.model.tig082700000016.636",81.823412404718,-1.84241124641999,0.508572145918692,-3.62271363307133,0.000291528512388929,0.01360568146301
"evm.model.tig082700000616.9",5313.72480566455,4.5749759659799,1.26372510686575,3.62023033421136,0.000294340875899762,0.0137010682390103
"evm.model.tig082700000187.157",31.3121394325708,-5.89887595151178,1.63001153596429,-3.61891668945895,0.000295838850786347,0.0137349349786953
"evm.model.tig082700000215.69",142.291717431055,-2.38214248400717,0.658388107439608,-3.6181432457385,0.000296724160526226,0.0137402554126274
"evm.model.tig082700000096.169",1449.2957723429,4.30770987284835,1.19238889471067,3.61267191598058,0.000303058051163312,0.013881790096027
"evm.model.tig082700000122.341",2115.40249472991,4.64032766628082,1.28446005388781,3.61266794731021,0.000303062691110704,0.013881790096027
"evm.model.tig082700000160.48",145.682466344941,1.27242059416939,0.352243507392393,3.61233228566493,0.000303455368774567,0.013881790096027
"evm.model.tig082700000210.51",1505.23464154914,5.55580146747748,1.53808898585943,3.61214566813448,0.000303673891488139,0.013881790096027
"evm.model.tig082700000219.25",753.773553930077,4.39324841773542,1.21542406866774,3.61458073028864,0.000300834066626442,0.013881790096027
"evm.model.tig082700000406.12",157.952376332145,-1.59279512321877,0.441207250247731,-3.61008374709264,0.000306098159035088,0.0139568234764132
"evm.model.tig082700000067.403",248.903753818007,1.38853722057079,0.384828723191171,3.60819537859966,0.000308334262320211,0.0140229163996039
"evm.model.tig082700000290.49",2142.41356747035,2.86344622419071,0.793964587933755,3.6065162951948,0.000310335378916096,0.0140422820693303
"evm.model.tig082700000320.17",152.610457634782,1.31932640703252,0.365751188162568,3.607169162349,0.000309555857179082,0.0140422820693303
"evm.model.tig082700000071.497",1359.22159760333,3.46705693005936,0.963976595368143,3.59661940623702,0.000322379633546296,0.0145503395110465
"evm.model.tig082700000020.36",614.196195938241,-3.37738616212898,0.939610464466568,-3.59445354202859,0.0003250731415742,0.0146348585050122
"evm.model.tig082700000169.34",1829.63323446059,3.81549382485929,1.06184632329061,3.59326367777521,0.000326561827799626,0.0146648470176618
"evm.model.tig082700000106.123",1009.84502506442,4.24268849270645,1.18218553994761,3.5888516221358,0.000332137800426844,0.014877770618115
"evm.model.tig082700000067.335",109.405800735194,1.83200501118116,0.510808040785411,3.5864842854946,0.000335166252336868,0.0149757993650669
"evm.model.tig082700000180.152",68.0345554501469,-3.66360089399689,1.02244298485749,-3.58318355962657,0.000339431902386387,0.0151284798893613
"evm.model.tig082700000116.294",94.8642017576149,2.43414191280262,0.680152033428367,3.57882031247207,0.000345148663537516,0.0153449136497427
"evm.model.tig082700000147.153",627.528467779028,3.04198312215957,0.850724027252873,3.57575785414529,0.000349214778186259,0.0154103986769917
"evm.model.tig082700000178.105",25.8113492674119,-3.15103208858199,0.881093168055954,-3.57627570252808,0.000348524083031794,0.0154103986769917
"evm.model.tig082700002120.108",97.8594671334626,-2.07809365602617,0.580962554841471,-3.57698381540825,0.000347581685237293,0.0154103986769917
"evm.model.tig082700000238.29",46.6970768642254,-4.94694596106343,1.38400160525467,-3.57437877404278,0.0003510604158209,0.0154535928228519
"evm.model.tig082700000246.10",59.1264534622334,-2.21916521569428,0.621482175544812,-3.57076244986251,0.000355943602611844,0.0156299570132117
"evm.model.tig082700000067.175",365.301573312857,1.15085418556684,0.322586085732528,3.56758780513885,0.000360282668268962,0.0157429397301447
"evm.model.tig082700000140.208",495.549277066685,3.76296428329391,1.05464975963328,3.56797529124964,0.000359750419273231,0.0157429397301447
"evm.model.tig082700000016.335",11.6427400291978,-6.97640599104413,1.95605778340476,-3.56656436749064,0.000361692000136565,0.0157658801428721
"evm.model.tig082700002117.288",99.6527754792094,-1.96204217758967,0.550503416770387,-3.56408719331897,0.000365124577593573,0.0158766852910688
"evm.model.tig082700000167.142",198.803572662192,2.00246612260295,0.562424586491835,3.56041711315198,0.000370266174898807,0.0160610836158052
"evm.model.tig082700000106.358",48.8515714487787,-5.225417411935,1.4688517054757,-3.55748466128696,0.000374422957178912,0.0161627420837425
